user_id,scenario,condition,rep,tap_duration_ms,tap_pressure,tap_area,swipe_speed_px_s,swipe_length_px,swipe_duration_ms,inter_tap_interval_ms,tap_x_variance,tap_y_variance,acc_x_mean,acc_y_mean,acc_z_mean,acc_magnitude_mean,acc_x_std,acc_y_std,acc_z_std,gyro_x_mean,gyro_y_mean,gyro_z_mean,gyro_x_std,gyro_y_std,gyro_z_std,tilt_angle_mean,tilt_angle_std,rotation_rate_mean
hmog_003,reading,sitting,0,105.81100764305478,0.4119692219553282,0.49961014325743786,631.9673042948974,579.571748295344,517.4151953416548,879.9593619642201,15.472417465136289,14.752052188225553,-1.4118239011371225,3.2777653402852494,9.398183078209936,11.037994786445726,1.0941786660617763,1.1395687712207674,0.19938321343352297,-0.042353874612667146,0.2078669606107986,0.08349754528860731,0.2866975092668087,0.31337776050728156,0.19761468876722937,17.29728892375516,5.737819418378644,0.35873527100440467
hmog_003,reading,sitting,1,131.67087010855448,0.5281486488243416,0.4583806466508326,739.2572309799938,566.080660173209,570.2406969813968,762.3512136744613,16.031898637847483,14.109830838707827,-1.0609452414685572,2.1461301401547086,9.032139170735705,11.479658955382414,1.298319163921073,0.9086151597011987,0.27129253796112796,-0.062263386445957136,0.16387588582401932,-0.025435380041403215,0.27664854321191323,0.3023224264357044,0.22069821559699523,12.22738171105567,4.557449850066311,0.4553734714265148
hmog_003,reading,sitting,2,140.4133041677665,0.4495524216907768,0.4994353305966781,574.3222922122623,571.8161706208377,592.1088511970104,735.1731075896605,20.8117542743617,15.484886043967999,-0.31797270794152876,3.273107783540496,8.852630372684853,11.40226419519221,1.0596743083325164,1.1448591169409135,0.022332295787965417,-0.05751018598012451,0.08614909215806912,0.05095305901851434,0.2912587762595505,0.23761191207701488,0.21223582264773536,21.15147604590655,4.8981938240886915,0.28686369532364586
hmog_003,reading,sitting,3,118.11391513433772,0.5212524143953383,0.5364686983658699,625.7277767241269,608.8693015374562,456.83250831036946,712.231389504856,20.499403540010668,11.882276865686167,-0.44171812886360007,3.0160333930318846,9.000532764978312,11.544732860941643,1.3911242837236355,0.8293358506357341,0.1988734756841469,-0.022843216221154535,0.1473560228306673,0.08225335365508607,0.33338125363088783,0.273621848237065,0.15763470197591914,23.350590214977682,5.526792842843847,0.24092001690752626
hmog_003,reading,walking,0,150.5334081508262,0.5206739971500864,0.4724519492351546,587.0075468322631,520.9666163192519,431.2204464459013,687.5092586413926,17.351799991312916,12.423768274393518,0.6878496639187595,6.7928549053093965,21.793310893423886,28.527518749995384,2.488963235353724,3.3278106407101893,0.5034081138468741,-0.22403552578258457,0.2556635395117107,0.16630122366131883,0.7856481319457858,0.7908173681113212,0.5289628328683085,29.716609901812994,4.762255874015764,1.17993076756987
hmog_003,reading,walking,1,114.97415649958184,0.4997648379114611,0.48502531255334347,552.1833965352646,573.1256050653141,564.895237726133,827.1675378142987,22.522991952081192,12.755907340908786,-3.6418313015401864,6.726859933661576,22.58413239063203,28.346259367145386,2.942303908180736,2.5349522704674623,0.028585329295491957,-0.07819169644609722,0.3746754427999997,0.16285524384809857,0.9175593412645573,0.6665119138897396,0.5065820789862316,26.532492158007884,2.425128928074369,1.340487745884266
hmog_003,reading,walking,2,109.30617190254088,0.4924808431696202,0.5497826217421832,678.3011258383549,545.4495536420362,484.47211097407285,829.670823725336,20.441121472897816,12.216826477981446,-2.8196191097983947,5.285393654413978,23.546180629324255,29.749774981730763,2.4322960084047303,2.7666137913783495,0.0004904673986114716,-0.2834808772130274,0.4507142372465527,0.00014209726630828867,0.6922020448984036,0.7061081278277644,0.4815686383474468,17.707839835512527,2.8131506901343757,0.7587053998306976
hmog_003,reading,walking,3,109.13897854371581,0.5179555087508025,0.47867304932391425,697.3137737373544,613.9163614267447,480.23295499041046,839.7491093750763,18.624429722062665,10.55416491251402,-1.8563104832256418,6.540080064916183,22.408583751386896,28.63712163721021,2.9651821298086047,2.3399921120441824,0.37089706048006577,-0.20554843580220503,0.4353138524367961,0.07322557214380146,0.8269151987533535,0.5674492503861575,0.5809149176640336,17.626477820161988,4.24522456474856,1.4212458461133004
hmog_003,typing,sitting,0,118.44761214397742,0.607848699183332,0.4971674473590249,595.3131043883106,573.637154695389,524.5676436165548,790.0713373263627,13.238418568551815,13.092733491289549,-0.5403569929274749,2.603805191475928,9.020900879949094,11.923182581330199,0.9943168287267364,0.9444601096236382,0.09539673763671591,-0.17709090206260905,0.15172679809755912,0.031017918071612752,0.3659679073060621,0.23412095527620258,0.20052022335971195,21.200076820775273,3.6379358219146463,0.46932410263930224
hmog_003,typing,sitting,1,129.37801298866646,0.4602719183448329,0.4886816080858881,433.0010872964989,531.6390369791121,566.3339396212438,820.7933918457428,14.453807225877222,14.999171178879255,-1.4377815160671854,3.082775747327772,9.568328078584676,10.980989749377606,0.9932962870344304,0.9772925873556364,0.08558955659935533,-0.034941884193482244,0.08045912507812078,0.06624174710601086,0.325009766549176,0.30491583391313165,0.24387535530965504,17.61017953589655,5.517844744344217,0.46891821936490174
