user_id,scenario,condition,rep,tap_duration_ms,tap_pressure,tap_area,swipe_speed_px_s,swipe_length_px,swipe_duration_ms,inter_tap_interval_ms,tap_x_variance,tap_y_variance,acc_x_mean,acc_y_mean,acc_z_mean,acc_magnitude_mean,acc_x_std,acc_y_std,acc_z_std,gyro_x_mean,gyro_y_mean,gyro_z_mean,gyro_x_std,gyro_y_std,gyro_z_std,tilt_angle_mean,tilt_angle_std,rotation_rate_mean
hmog_077,reading,sitting,0,178.77240144617042,0.39094831767828897,0.3950470186989968,754.8641052094672,213.30850889927945,608.7394374120914,622.8972329173798,5.397303250547751,6.926983414567276,0.469454466712319,0.9478135284877729,10.781135213760024,9.011959459370766,1.3213709338665314,1.3633341266412442,-0.00946552737501044,-0.010108859469270474,0.06298422712490033,0.07930322764530126,0.13118167124548194,0.1854775684070504,0.19724637299684342,2.926568011802231,6.081403825116068,0.4989649035826578
hmog_077,reading,sitting,1,188.04423503362165,0.38622261030710453,0.34136028930180323,600.8478739713689,83.6074670841285,676.1920719009356,679.6417997079277,7.752936078969835,9.428200103368352,-0.25369748088888433,0.5460432991023375,10.712080980429986,7.980204472619987,1.4132237074725515,1.2760256471115228,0.38042609471257627,0.028256210916590717,-0.007729075443081036,0.011425587626928246,0.16526737112781764,0.14022015274057475,0.1760974492412241,-2.236342587297976,3.6335400856781117,0.4395957221249223
hmog_077,reading,sitting,2,220.53539579823752,0.34564497131710215,0.408894777161233,634.4222383978231,284.9926748589677,605.0984916443491,691.1723975545302,7.273509972290635,11.10189774863326,0.1090525662821632,0.814624226395191,10.091291571195326,8.802040814363064,1.2609912804812924,1.4049736933885202,0.17234651483262853,-0.100016026932172,0.05381073486834992,0.07186403966915388,0.16933598004477102,0.177613881345676,0.13904642621747465,16.120839121499728,4.71473610668277,0.4635115228932824
hmog_077,reading,sitting,3,188.73809907207726,0.34300002671212404,0.3751489782930897,505.776769795985,337.7676056998749,617.2551951981686,668.3202048560087,7.41412099763513,8.117651558337633,-0.21743101603706286,0.09456805984182415,10.454920528326323,9.168463636706726,1.2400878999554803,1.5395686197094152,0.3572296748597313,0.015059917328828602,-0.027412234710347892,0.08278131475196504,0.058590122234759026,0.14813722471793886,0.14812497780246675,9.268311100691761,2.9616183561329876,0.5374348036889957
hmog_077,reading,walking,0,215.27840503590258,0.3139010245138257,0.3689801936646389,487.6908949714759,168.7297935897282,587.349097732102,672.1426997062949,5.977206289533238,9.041720074161034,0.9036511788790232,-1.5998654041805649,26.714418729993916,21.22578675002705,2.9022253676015755,2.5786253206636918,0.398126630181167,0.013645664345932602,0.04270065715272915,0.1171666347795415,0.2913662880025319,0.28502347973188885,0.4635555554973636,11.400773423600317,5.453707921297572,0.6813065372759719
hmog_077,reading,walking,1,218.17294754575425,0.3449261991500451,0.3766425931696622,557.9783541359739,238.11724242246765,573.3702842822388,798.9904253905428,9.85788575907137,8.144924315853524,-1.2518601316826488,4.388118909289463,26.189365090920422,22.02069198904082,2.380666693029333,3.1457537270956677,1.1818337202056428,0.20850298596248015,0.18999609320990013,0.3031208330207117,0.3623598076474729,0.5463121940423251,0.3944278047752888,7.8074351714115,4.315504656523988,0.9907769596304282
hmog_077,reading,walking,2,209.4909829381802,0.44160097677662424,0.41165385498769513,441.72353143257857,202.97706823221674,597.018477013582,704.3266997082608,8.17334269919946,7.293645972425988,-0.051291693279055695,-2.0828382449474026,27.328945719423555,21.919016037790737,2.9728062482334834,2.8392006626871287,0.6427644554033876,0.08441472737077305,0.0866791774254437,0.22170108899378047,0.6349246062264261,0.27810621467331575,0.4378243823308188,11.820685516637903,5.036898735549539,1.2271643869440372
hmog_077,reading,walking,3,208.02870840920215,0.33264882550994346,0.4063788228234894,434.62589284985245,272.52007614452725,566.9387302627914,502.8137999242052,3.1351986685010633,7.576491814935649,0.49167528956223494,2.848430321979958,25.68389244651657,22.705939184493847,2.7737331852232234,3.5042150326602304,0.27550021539519626,0.12725061483421252,0.03922166589699129,0.22447529948419875,0.2139724003181545,0.3222724692876717,0.4131354168856662,11.53111654723015,5.15753287574932,0.56689266006686
hmog_077,typing,sitting,0,182.4776371193864,0.3245880959697882,0.36081574822339824,395.4654471612398,240.36138666736736,576.629075454884,506.15160239898944,12.175411138388107,9.427749567160362,0.08371966640177586,1.4284900125626598,10.367944486258352,8.839024061937698,1.266790196476668,1.520661355106382,0.41744134242691344,0.06251564812045947,0.06088977937960216,0.0788600324190892,0.11799388879883632,0.21192884955800295,0.18818399667068353,6.6408664601011616,4.997019336499694,0.44023840747160814
hmog_077,typing,sitting,1,200.51960851376668,0.3722229571750144,0.37094509833043504,546.998224071518,273.71064678069393,637.4702990306607,531.6567567171296,5.415473922717146,8.005901640693859,-0.020646554440193594,0.13531915188794874,10.281369379858912,8.40959833755387,1.156755969591975,1.2600267191071013,0.13945827410990158,-0.127960489275973,-0.00802565150414365,0.09548723521552774,0.19594850478385561,0.19494581839637648,0.24043162588271555,9.486240876899004,3.6655660624347703,0.35965670008445894
hmog_077,typing,sitting,2,205.49669016404494,0.32990833666970015,0.316558110980274,561.3500673219785,202.2653460175202,625.266101347137,673.883951676461,7.248033976352282,8.547950655943767,0.23590884359046432,0.7035033458542814,10.989091564749565,9.101055449884635,0.7623508993457471,1.1339352442267336,0.26093090437703925,-0.034973068816397154,0.03475582580784599,0.04276435030079192,0.10521513143185951,0.0953854947337688,0.1899534189304421,13.37324452723604,5.6029336593235035,0.286752410473949
hmog_077,typing,sitting,3,189.8571495725667,0.2778488838922746,0.37281479701810794,502.4689856736918,332.58509756906017,614.0892299632728,612.2524172188427,0.34298420766327276,6.688040668599115,-0.010730075984940336,0.8995230776001278,10.679386602780564,8.89219004426487,1.2929198644289768,1.2682626953778489,0.23034596647080294,-0.00418747604438154,0.07246620510323373,0.12398780825418093,0.10965681505882616,0.15318189355218148,0.19173687023359975,12.735904304029383,4.81688989796102,0.421257848732914
hmog_077,typing,walking,0,200.84959420178063,0.33533653842393785,0.4123538749050111,485.42232231677076,304.70611635966407,549.3142863550618,680.1689796259445,11.358339823651306,11.211862429528566,1.2591928283036073,4.42292211561989,25.78561555513328,21.01093903750334,2.6832167679089105,3.4448007673931684,0.42028703854984745,-0.1071489270098309,-0.10552136065621019,0.18623859661419362,0.3515785083526919,0.29264094546401337,0.5992736743908597,14.79622113676581,3.93885494952994,0.9159435233613645
hmog_077,typing,walking,1,188.35729860332617,0.27357304405041566,0.3918404597394751,602.532870422754,254.52921379649175,588.4040352478227,454.75396704628656,6.830313022499979,7.458684294254843,-1.6479052897352184,2.0455630103840132,25.465894528716838,23.3437035030487,2.553096176884424,3.404128842514225,0.8507917452321748,-0.04288611934760726,0.16728314451282336,0.23408433151925126,0.5115433846816655,0.28340095988278613,0.5160803740153599,9.525026868205202,5.261399763657369,1.4024136960826064
hmog_077,typing,walking,2,211.21100500479457,0.34742168762113795,0.41145408320158267,694.1511406786567,293.0777977192482,541.6404980965907,749.9180558398076,9.65839635779946,8.310796440039947,1.6025701335006035,1.5344255024154736,27.416284983825243,20.897915666630077,2.3056938621923324,3.1107450815306477,0.6634546886987559,0.222979389264571,-0.0407939186089635,0.16839067907951394,0.4272193087355679,0.36473619790895406,0.5260957803679807,9.729933792066491,5.962723578928112,0.7616462318826214
hmog_077,typing,walking,3,214.12421875034227,0.40262939465401537,0.36550822916315895,530.4659438580977,215.2648986938197,698.3712545702314,712.6454391499475,9.227543764041918,8.22563942903077,0.5026136694500151,1.0159454193840318,26.65015081228703,22.240190394421802,3.1986146500955264,3.138264138557791,0.770045396593579,-0.14060109917885366,-0.15087546698292012,0.06726566465503489,0.3979739020615983,0.34980660168072514,0.579968287654269,4.883203635969986,4.873662591854232,1.6461164306442972
hmog_077,map_navigation,sitting,0,197.60851666543195,0.4243537091944447,0.4021641480003931,534.2425942257787,192.48809836466404,608.5486946512874,667.3926973987959,7.091284045863583,11.448561090591076,-0.2065175574867788,0.34452951633103196,10.774238929567614,8.595964286617036,1.119910190667074,1.213942746189658,0.2919307771176993,-0.06866645782159132,0.04793141823151898,0.08781635009261686,0.10814342280040465,0.13882837401940196,0.16262624326473038,9.387478612994615,5.85382610930413,0.49246928148836605
hmog_077,map_navigation,sitting,1,207.44562818708621,0.31159725051006254,0.385268968952527,512.0621535434369,154.0075195626205,607.9166823203086,776.0186092729466,8.321557859219253,10.188000407298691,-0.003838936017210713,0.4255424159586107,10.507661826116342,8.706148720422146,1.043598963158693,1.4415254662983483,0.3195594900761748,-0.06789855525883051,0.08155363766720522,0.04996750304767442,0.14972528866426882,0.17252427085704766,0.20452583043560052,11.649621034026442,4.339875704857598,0.2827828087782276
hmog_077,map_navigation,sitting,2,182.4776371193864,0.3245880959697882,0.36081574822339824,395.4654471612398,240.36138666736736,576.629075454884,506.15160239898944,12.175411138388107,9.427749567160362,0.08371966640177586,1.4284900125626598,10.367944486258352,8.839024061937698,1.266790196476668,1.520661355106382,0.41744134242691344,0.06251564812045947,0.06088977937960216,0.0788600324190892,0.11799388879883632,0.21192884955800295,0.18818399667068353,6.6408664601011616,4.997019336499694,0.44023840747160814
